label;x;y
1;0.8938334878125368;-0.5896812472461315
0;0.7949674489351256;-0.3246486982728425
1;0.3034758570371351;-0.1813253236641823
0;0.354808247651326;-0.4589727447328628
0;-0.7003305336784209;-0.4148190242895
0;-0.1623742737319019;-0.4796440803377598
0;-0.1735757111415858;0.6081490858995782
0;0.606033747986813;-0.3935060541076117
1;-0.4178848515582562;-0.1120274143948313
0;0.7367885261663002;0.3282780215733438
1;0.3001916140328388;0.2058835806163034
1;-0.4326289992046799;-0.0846521033248205
1;0.311091772463683;-0.1991161265605226
0;1.0155149454921586;-0.0092886660406641
0;-1.0142752708348128;0.0673135743302675
1;0.1325960569547968;-0.2395210417440921
0;0.9721268286127313;-0.0535487572902157
1;0.469012900322755;0.0449032024825413
1;0.0483241501445558;-0.2545850291679838
0;-0.0381968600584231;0.5204063361961873
0;-0.8057144249763837;0.2722398064585334
1;-0.0367532926156595;0.2542633402220071
1;-0.3834456321719568;-0.1552156659007069
1;-0.1934761807646507;-0.2496708095200527
1;0.0159234917052701;0.2545290832560139
0;-1.3631671438062851;-0.0814257735735319
1;0.4494570337952389;-0.1022352957865098
0;-0.981399440265782;-0.0717632756914048
0;0.9087794288258532;0.1911379942964797
0;0.50559316612726;-0.4381053973384568
0;-0.1011529155502471;-0.4964035130203565
0;-0.7471616422276617;-0.3024354003113705
1;0.3251581018660731;-0.6065295600646733
0;-0.4257911799660592;0.4685669169222713
0;-0.0478214093205278;0.5045050489684986
0;0.5348267604615521;-0.4242820169803553
1;-0.283822365099748;0.2198599374503856
1;-0.4989324055518034;-0.0056141316564804
1;0.4820294558737683;-0.1103379253785258
0;-0.3283343006743477;-0.4837145695460941
0;-0.2618126137312265;-0.4651371742042394
1;0.2768086894637563;0.2129099374901128
0;-0.520138429363292;-0.423616835538886
0;-0.7478202560307056;0.3394093621053382
1;0.4967867535980836;-0.023747941256646
1;-0.4102466260517646;-0.1610322277106357
0;0.8778444488873426;0.2692541604974004
0;0.9299001057825504;0.2045954764895167
1;0.3683984519907778;0.2147762766730266
1;-0.4684283121193295;0.0880111751558955
0;-0.9810677885818722;0.0114048323848131
1;-0.4409070129931888;0.1361764299574715
0;0.9266916192317202;-0.2224016973983106
1;-0.2497744719399614;-0.2096228802221711
1;-0.4028891777674692;0.1318096380989969
0;0.5676625013833458;-0.4304164716227829
1;0.3923189055484085;0.1705299570866303
1;0.3473320634340738;0.1929450235884891
1;-0.2003809315792966;0.2312545645758626
0;0.8646915576288037;0.2613201399012819
0;0.0932695500928559;0.4850925036048805
1;-0.0017335146194199;0.2522547603516261
0;-0.2358038678523672;0.4863285134890318
1;0.1819751555219661;0.2228206242159751
0;-0.314760812406929;0.4837362204892768
0;-0.8712109041234896;0.2640599734889278
1;-1.1535884591650365;-0.04225216144076
0;0.9901973206937672;0.1218188242806814
0;-0.2385521841847739;0.4768936051190777
0;-0.8178556746600275;0.2506027765738498
1;0.4824959727162691;-0.0216204294829752
0;0.3479145768840623;0.4685279222291744
0;-0.4193967859071591;0.4505410161825582
0;-0.9398304860381774;-0.2189550568763476
0;0.6083238093189623;-0.387374050853316
1;-0.1930167656481344;0.2402463470949576
1;-0.2431560632668498;0.2207383496266678
