label,x,y
1,-3.4910590584918966,0.02173222114018402
0,-1.6530631155631843,-0.4156756896791176
1,-2.4924836574277305,-0.02437064596462281
1,-2.513851292645653,-0.06447226077032571
1,-3.3932096484379315,0.1564418606612994
1,-3.144646988835419,-0.24259204609284923
0,-2.7256033857627355,-0.4845004296932206
0,-3.064846436449525,0.4990704003093812
1,-2.878673033381123,0.24890801376066968
0,-3.871169542892631,-0.22179119664275088
1,-2.579236692346731,0.22577138896341895
1,-2.502729886463617,-0.09414150827390619
1,-2.9550891175507976,-0.2434686387086842
1,-2.351544504927575,0.32535022251156875
1,-3.4816316008081367,-0.06391447411813071
0,-3.9451239116763097,0.09286892542347926
1,-2.702773350761453,-0.1985119751569736
1,-2.8677645756371803,-0.24899513547948368
0,-2.7372296454583362,-0.4840012933358347
1,-2.634219526874665,-0.16123006324923353
1,-2.553511305505827,-0.12084304798332877
1,-2.548933107130583,0.10990618075088986
0,-3.2669676222325417,0.4884455368903833
0,-3.433367758001481,0.44284562747506206
1,-3.4505412068449988,0.09356017853556087
0,-2.893290724063308,0.5126908766467102
0,-2.1783811179032933,0.28368173980493977
1,-3.4959701796331193,-0.09693453620944241
0,-3.7448125848803873,-0.3289674049970307
0,-2.9015793605672333,0.49529960827670616
0,-3.8199188641507007,0.3212224220709908
0,-2.877767424872159,-0.49726614226945354
1,-3.2422282170015433,0.20453579936484345
0,-3.9061574097220757,0.22505783415693412
0,-3.2799872287921783,0.11153959224045201
0,-3.583982393223234,-0.3948296208068375
1,-3.4613095025358245,0.11088042668878603
1,-3.1619329314018976,0.21492060357823503
0,-3.5215184140945412,-0.41843717575533473
0,-3.9775607441922816,0.144319299383711
0,-2.7381354193967606,0.024506636561603568
0,-2.39932964471632,0.25864844169682055
1,-2.8530483462318443,0.22176919131067455
1,-2.6622509283843074,-0.18407402714237936
1,-2.926549211920465,0.2515111470004255
0,-3.3804294728739364,0.46048143500434835
0,-3.327626381593401,-0.4622115041616985
1,-3.417282507996447,-0.11678185632725989
1,-2.5705975543971227,-0.10043966366220827
0,-3.947964575775852,-0.1597521699581949
0,-3.6996016593783745,-0.349014683382438
0,-3.1732543777629214,0.4865630823660881
1,-3.4385526197361065,-0.08040380016583756
1,-2.5644804106475347,0.08429205969834234
1,-3.3181832781870795,-0.1951865673833389
0,-3.0354091793639926,0.5117315996701086
0,-3.991986785434674,0.0013889953314416197
1,-3.3668937533077434,0.18571725563316194
1,-2.7675316895056588,0.21472748954670312
0,-3.728674709616949,0.3556777028005709
0,-3.8674562048385166,0.2396263743334206
0,-2.8995999925654865,-0.48661315023102
1,-2.9323903020018296,-0.23368093457694225
0,-2.7780780123170095,-0.4823813874406301
1,-2.7573368094546087,0.22060022377471844
1,-3.188288700462741,-0.22268581453605427
1,-3.065153775521315,0.24043789802357066
0,-2.115196613382256,0.22826384415952078
1,-2.9563855926587177,-0.24397458730822288
1,-3.448750036452241,-0.0953719371403714
1,-3.4574695182767052,-0.07664958284177481
0,-1.9465758172475316,0.5311922860236649
0,-3.8322860641870125,0.2665667467602304
1,-2.836606386692451,-0.2477204784515769
0,-2.9254274692211597,-0.48905568459948756
0,-3.835299830180198,0.31439630317671785
1,-2.669650897281917,0.02263493599235336
0,-2.1475797852776104,0.2595376212374841
1,-3.2670847910675165,0.21907995775931172
0,-3.3534778143526944,-0.4665596473558129
0,-3.851238191208296,0.2613403776010341
1,-3.0077508065051153,-0.2582262991877942
1,-2.520584870791267,-0.018805800509785014
0,-3.167164818084386,0.4877681811268608
0,-3.8528362092736064,0.23922930785952748
