x,y
2.373240945257869,-1.6733944952156565
3.0593602263636313,-0.33846659696062276
2.9534402709330956,-1.4588919603860946
2.7529026191844372,-1.5386536877660744
2.510061041805833,-0.12492476816682174
2.5470893550563303,-1.68107142976168
1.9837992979273014,-1.171935010961127
2.9117672808144404,-0.9345589837149304
2.315157714648938,-0.6680358218631705
3.006771207285017,-1.147884115881156
3.097421733706773,-0.36466453296832035
2.2017732947574467,-0.7412166332189964
3.380759654512842,-0.7570376113334486
1.5142948453123313,-1.0488761599552505
2.1816471203355636,-1.5979241659076946
2.5621496664123677,-1.6999945412067174
1.486314363295378,-1.2677618272015154
2.9201220729835144,-1.0145565361275544
2.2590642206573284,-1.6077645490636834
2.537357705459982,-0.18788795826167126
2.0235294703644167,-2.0106586900444796
2.192797138087143,-0.7549527655974906
2.1920254606569904,-0.21583277045842453
2.745642216812591,-0.15768507664149878
1.815273466356908,-1.8828175145643338
3.4663553006250005,-0.944199213356726
2.6019167178450466,-1.6673095916903575
2.620968221020858,-2.1541665926464537
2.3187128197117857,-0.17982512218719704
3.487093630688765,-1.2666163194504536
2.055467775899871,-0.9690587781014046
3.4165302141457863,-1.4350743123275624
2.0709756950909606,-0.8895716368657081
2.9306842994506366,-0.9117307350831978
1.9394906786907453,-0.3387041384477758
2.0897941184201683,-1.4651330172940356
2.3138736865583653,-0.7204929225739639
2.793993717279729,-2.123858389354237
3.005615438280414,-0.32434846268273876
2.3731966797855217,-1.6381130926120986
2.744437144479809,-0.22079127126154807
2.821541873279091,-2.0754854819736432
2.24920468368518,-2.117729677764338
1.6472963082717764,-1.6878616309684944
2.3430328537210197,-0.6743329577659536
2.6490837470240374,-1.6467457489988466
2.547939645169175,-0.6705536338568088
1.9811480803441106,-0.3277260774709376
2.584976466272746,-1.639997177896713
1.9211588116568383,-2.013459259616004
1.9669676369676252,0.1257736637999889
2.454230962493922,-0.6726557277566502
3.48194209160322,-1.2438513074121385
2.93629008046741,-1.3805823761512632
2.26321126188809,-0.7226738207296354
1.4741687096239062,-1.140637121210248
3.116470085971825,-0.3759131374076431
3.208376822525568,-0.46791765486493075
2.9188995456065254,-0.9653028355508164
1.9337660034917665,-2.0176784529728904
2.9879773796843017,-1.1560951205471914
3.0371218941213893,-0.3438130548922732
2.806152682999774,-1.56842735816595
2.222619784176612,-2.117494449311822
2.6570180088826865,-0.6668759943360278
2.7148670653350315,-3.3539896106722704
2.177621381585112,-1.5738783700060268
2.3334454887525227,-0.6867254505505147
2.6935915123740495,-1.6247600811750729
2.945955600750856,-0.8696186553878642
1.5327052718632257,0.6006358861970149
1.6686511495750418,-1.728470695134654
1.6683798799098972,-0.625714410970873
2.011389251434423,-2.091201587053745
2.1453304449230592,-2.1201503374415367
3.347051705221401,-0.7152893557765516
3.4629258156806695,-1.3341840322627723
1.988135279635991,-1.108133077114997
3.4016179749882847,-1.4736622921982099
2.2186528718325245,-0.7598006738568814
3.12790814859978,-1.92479840646728
2.8726624770753526,-1.4334236447701938
2.2171245974651357,-0.7465790091049275
3.017137617121248,-2.0287501246491724
2.3369077559776543,-2.154665935353914
2.976236953158474,-1.0796017603090307
2.974295093454237,-1.2023751204663373
2.5696113460876835,-2.1715941883451446
2.863060603710964,-2.1111173458905785
1.4680914521254598,-1.239551294347612
2.2797977891795282,-0.7186377771975336
2.537471793096916,-1.6696550211080448
2.6718270528625903,-1.6081302622309408
2.681055929418182,-0.7049996959800405
2.9114722670723134,-0.916162554525306
3.4656046167612105,-1.0272372359573965
2.311922769607833,-0.7068111873945044
2.9768052152022078,-1.036871270026914
1.9634944391745366,-2.008774381043648
2.3780163038306745,-1.6648194235454687
0.017227454679544785,-1.901082061540095
2.256608853268706,-2.1401109402628187
2.667965924512229,-1.6182331035134243
2.001223265798135,-1.0903262947961117
2.582287133217541,-0.6608300311187256
4.271119409865259,-0.6380460454175189
2.882459780473342,-0.8409097295526723
2.3789805043941374,-0.6736468715706789
2.7271215935136928,-2.1572784867621153
2.5030900910821123,-1.6729348554300745
1.4799865697446801,-1.2428347785709388
2.098314770226255,-0.8508070450087667
2.4533399067686594,-0.15843830582181062
1.7226158987301146,-1.8530264241224277
1.5196655969929826,-1.4047290427590333
3.08269473013578,-1.9445317812369842
2.6861590542632077,-1.6227940749229854
2.9528906714073306,-0.9371246156703529
2.136616189844008,-0.8743752388320207
2.0048787653834377,-1.2708843210830252
3.4265481891147234,-1.354230610422631
4.315928312430508,-2.599666962308787
2.8197057422651857,-1.4878234075476722
2.578529995365728,-0.6783094229485669
2.007105021877922,-1.0782743460763553
2.169968592658822,-2.111138553284018
3.508937135474053,-1.188645237016673
4.150095459331474,-1.3609919911348107
2.053239183829337,-0.9119599858533671
2.1173813256586875,-1.5031606356733045
0.7816730453323841,-1.089267652414712
2.229206894041673,-0.7534070480560426
2.722005879461169,-2.122173670720996
2.118370043723848,-0.8094811098221079
2.383522542269792,-1.6728505092657162
2.104796775896053,-1.5133727697329549
2.7753976135249006,-0.7737471577368116
1.6356077637101953,-1.6999852064484628
2.9002981739501514,-2.070773883632175
2.1099706039003823,-0.8249668861207137
2.8996150263763547,-1.377681192816259
1.5139738383998727,-0.9643894454651963
2.523538338344505,-0.14921789619539805
2.713633826959793,-1.6052928748614987
3.487129452062521,-1.2652918292013218
1.9042266017781855,-0.329873314598894
2.9065374421576236,-0.8979185617609349
2.1147224076358224,-1.4875277563331069
2.580527096830788,-0.6651050776735457
2.3985025604590993,-2.1623544529873495
2.731395728014263,-0.7421971420322695
1.7858816020311092,-0.4665540752901931
2.153529062965393,-0.8130220427815423
3.254668111291603,-0.9836686560903682
2.6649199307320677,-1.6436128323414012
3.3711276401806316,-0.7304279798910338
1.5719156640156187,0.6684400319272534
2.0892385044908757,-1.435577540434429
2.4091367616965322,-0.6516411171862596
2.281334028924305,-0.7489016465232671
1.5283664927332534,-1.5075436475375243
2.5910239383074,-2.1827229243665474
2.1998794917790385,-1.6061635497836915
2.837272345660521,-0.832258464410051
2.9302116310567983,-1.425199508659651
2.422651724267754,-2.175319645975872
2.800409250414873,-0.7880685327464834
2.9003935751721768,-1.4794774678010278
1.81368499771918,-0.4000071188005271
3.4328970631696487,-0.8235335254520029
1.5122879681801804,-1.4948725691315223
3.3115815460866878,-1.734820375577177
1.5238391070647206,-1.5722974028287744
1.6303065069833609,-1.6563542908013076
2.046891490084075,-2.105600624147046
2.0210865087856775,-1.1676036979728677
1.858180023159832,-1.9460667634450315
1.691700645454187,-1.8127035359811057
2.0067546443013873,-1.3080623435711058
2.931351597203636,-0.2954824913703735
2.0070846608116613,-1.1968116362697467
2.3196430296245767,-0.19308232221738153
1.4890868536333368,-0.9237534129986168
2.6442993957063115,-0.6969442328365474
1.7453347880156598,-0.5011307166010653
2.0437924052932885,-1.3562683923488073
1.6708983444952201,-1.6963630824867624
2.064236425556536,-1.4388506376164052
1.9967490205813596,-1.2940199232092906
3.278593876087345,-1.8705555634806519
1.502633332809019,-1.0476154537339728
1.4933195197815534,-1.305948549421387
2.519771556847606,-1.6731088467530553
2.0191298903493897,-2.0626758693661404
2.794348093441045,-1.529519250950482
2.960851248234294,-1.2800924664904982
1.505426069566087,-1.4472142624335738
2.653596007697819,-2.140245434345829
2.841551897424824,-1.5431898883196253
3.2926428267300714,-1.7694146654879783
2.3441927351803775,-2.1547823623270976
1.9833043532380032,-1.1889632055882846
2.339368141339751,-1.6467037193361744
1.9919446182842995,-2.0401922363304017
1.8117545191066,-1.9068536605568642
3.453090181098898,-0.9387079674551211
1.4978770179262937,-1.0222738664889655
1.9768736203480537,-1.2431385064439233
2.9087267364023215,-0.9750403084999517
2.113721971042094,-0.8319951656997581
2.561320591426013,-0.1314191230521049
2.872705368259287,-1.4970831589548952
2.9175111766005113,-0.9128014600924309
2.525685002620028,-1.683694437506471
3.387037193571972,-0.8465698869272538
2.909643502435596,-0.9029572105799446
1.5994591523802795,-1.5557411619548043
2.02470755601055,-0.25788798454247375
2.2597138600467033,-0.6876203748051231
2.6093243784491036,-1.6370761862596388
2.9622070366264244,-0.27910584722412257
2.7056118847549198,-0.16419366406957026
3.0868070711335274,-1.9474208757418348
2.452122740596255,-0.6510592221439143
1.621769140822209,-1.7091779613949614
1.5854653020930383,-1.6146347287185732
2.1562411618485076,-0.8230243153398444
2.533090962754165,-0.6840719563794027
3.466564832392592,-1.4127921339958545
3.221188901600251,-0.5151665307460254
3.4083505860768746,-1.5471073419499393
2.873007683394682,-1.4541735213135911
3.441832891730151,0.4905628843700145
2.0226287730274786,-1.3138210133380634
2.849854858565298,-0.8479350464610051
2.085910056594471,-1.4911374588915614
2.576736585300218,-0.6965963352034453
2.6692522931797558,-0.698849205111813
2.7282464147434826,-0.7192295252826039
2.0685793151165677,-0.8446262390979831
3.015553000969713,-2.0357590617458805
2.6312540153545747,-0.189767239569834
1.6558513249291056,-1.7603034232522088
1.8691339735607908,-1.9511498436328423
2.8111613149249854,-2.103155547885297
2.8444899788233875,-1.5348668179471112
2.0076560104549928,-0.2902827070084236
1.7561959335470245,-1.8212584978310664
2.3531094536751724,-0.7278205222243843
2.5051044423959348,-0.9450641184281475
2.252047167035271,-0.7453339252249456
2.2534430435810857,-2.189177185953803
2.7470493628916564,-0.7676649506262126
2.4442013188607685,-0.1935103084244736
2.170697055007847,-1.562420796569473
2.4964796062996637,-2.167541240290971
2.127496154361273,-0.1977402341368265
2.853196831465148,-0.26009478970038025
2.971529881767828,-1.2379542798749308
2.872481710449277,-0.8183106966895606
1.928056454253799,-2.0207990349430767
1.5867225011516757,-1.517821233310015
2.316693034372433,-1.6155874600606528
2.96373457657006,-0.9353143829958317
2.110611296763999,-2.087386490231219
2.5053648763984264,-0.6729255514197944
3.3944662554066833,-1.553281260376723
2.8934984468191542,-0.897389619267791
3.265771228766652,-0.5860019458951006
2.6755645770541614,-0.7068759421692694
2.1417393467415513,-1.5406270733990164
2.6462719251521687,-2.173536186599377
1.9724427078761324,-1.06287388062525
3.2824807581493802,-1.784587847648094
1.989182385377155,-1.1660250009331088
1.99669156224798,-1.2730292965541516
2.8102728231512266,-1.5680152073382796
1.9248772283972118,-0.35071462231672035
2.14363487863585,-1.5856602827686919
2.9569605626832542,-0.9885159242082299
2.0862816682590983,-2.104565984462549
3.013536582880018,-0.31835742883653595
2.6340185827040603,-0.15490854193538284
2.0795355154303,-1.4500318625091968
2.9861747634272655,-1.180267685007987
2.08525721943308,-1.454035583275924
2.4481602542605447,-0.1687351813523419
2.4708594063261193,-0.68489918055974
1.7554735596643862,-0.4874849555577262
2.535882265296035,-2.17441514991195
2.0848033917734505,-1.4727623488390114
2.8121148513384897,-1.5531819950817665
2.4894586244524413,-0.6465862320246034
3.4894979503677432,-1.0566845238148035
1.613102795664663,-0.7353942226868938
2.1762318143722377,-2.12862319089016
3.1181367707363377,-1.918720771365932
2.973673165569344,-1.3163437655969505
2.019689579644509,-1.0409412692618212
1.578445853774225,-1.5391876211584405
1.568834565693094,-0.7574255931727543
3.019793335932467,-1.2139534848516371
2.301150848509135,-1.6587733895555663
2.040113337407752,-1.3765580936873631
1.5409228175549745,-1.6076734117509996
2.6399612798908887,-1.5968035167755237
2.379644015620397,-2.129691442323111
1.9711483220903077,-1.063884018097919
3.373354666771211,-0.6819221865641306
2.3281708859345933,-0.1887236776073048
1.668384014787489,-0.5598415817446016
2.2758708102498044,-1.5778752094176196
2.9617933970693766,-1.328701948609164
1.4970145399781112,-1.130686198636865
2.892938140193568,-0.840251783809724
1.4882246653998754,-0.9718997780588652
2.189745990286783,-0.183036656721828
1.5023310660767244,-1.1926613672291686
1.8606827099639927,-0.344664067040643
3.4733773636997967,-1.4536684427238917
2.793244652990081,-0.7967425047761609
3.092697804148682,-1.9200945055958134
2.431914770024277,-1.676387788669432
2.049238120694712,-1.9268507119417206
1.9933144769516618,-1.2370945359376364
3.4905656407017913,-1.3298101459948661
1.5717470122940749,-0.846681466640727
1.5034793624732998,-1.107787330653437
2.919118898100928,-1.3849814601736141
2.8761177515251237,-2.070250874692171
2.9943509219181568,-1.2270692322110655
1.7451412391716832,-0.4787841696401991
1.857381590182166,-0.4039930493784323
3.33924898425127,-1.70954199767904
2.756480740878471,-0.25128106005311557
2.4364509156243135,-2.181908268870825
2.4185082593702965,-2.1597096886533023
2.00114284195476,-1.0588031407934702
2.030228648606837,-0.9860770183262655
1.5115894659019675,-0.9144787026017414
2.2279712839163817,-1.5699049034238346
3.353995809552929,-1.679374067717898
2.402674578554043,-1.689276016965294
2.818345813165092,-0.8243357360300784
3.0032837032959554,-1.060222265084012
1.6140831138460752,-0.7588327876707031
2.91432058570978,-1.4227351284278882
2.4888616979554974,-0.6336885050193939
2.237347763536209,-1.6378996284682479
3.3750748784393374,-1.6001645144846113
3.503377755516704,-1.107433115186082
2.0079906174390634,-0.24382064228944822
1.9774674022512717,-1.1519496842604746
3.4161323057086994,-0.8214670030331799
3.3371828629340783,-0.671506273249812
3.3565496783293045,-1.6419370039969663
3.228430862218689,-0.421306745434582
2.0545833900165444,-0.9092915072999466
2.1910814044599216,-0.7392133631632405
2.4921384292271815,-1.6857001997961314
3.470895925626042,-0.9342848090313693
1.6302059057116125,-0.6392035211780337
2.118140367931418,-0.24932540902336187
2.400548283289848,-1.6760414550790868
2.725095812132782,-0.22612837571333666
2.502838289984874,-0.6807151271722212
4.598702533770794,-2.9768273739901936
1.4477377005784677,-1.1590836174018546
2.352187242102723,-0.6821090540507679
2.8093076210472647,-1.5951729085659165
1.9832012994571655,-1.1355019807744062
2.3568548902641466,-0.6855574052709772
2.957550719469093,-0.2778315911421667
3.4775429402352396,-1.0810069565023523
2.512320186023881,-0.7038447994405874
2.8476944802825264,-1.4943381917679281
3.1766596744875235,-0.429266447431915
3.4818558569169245,-1.2616615746900681
2.857054175719213,-1.5032482286905298
3.4701173618790286,-1.019950954657885
2.0813052934771754,-0.2515669502364142
2.638935573746793,-1.6569041985855415
1.8688051631184606,-1.9738372640841724
2.4973605397878744,-2.1952075456372357
2.6928716832550834,-1.6174399598932265
3.331436214693559,-1.6854066109217887
3.1395111619892235,-0.46600216458962906
2.0357854780012463,-0.9427580724207667
3.463411613231171,-1.0572714516380304
2.537945339503594,-0.1460973159759258
2.1491749740919266,-1.4911365983113287
2.8386572803922347,-0.8366231034518419
3.0865874031998004,-0.34510516432836913
3.3797521884747495,-1.6444062712006489
2.83519797759104,-1.5563141727126453
3.006861047948445,-2.0008541709831986
3.4823150131007803,-1.27379557119283
3.499733701362445,-1.1677719780311975
1.981376544012087,-0.2843387321491263
1.976352714280134,-1.148807022882357
2.4403516827750513,-1.6573588655790235
1.5237305405575532,-1.3928204697798523
2.254093807385966,-1.6064753895031985
2.437603444572166,-2.188731914505688
2.385536903290664,-0.7030850443728807
2.350228436359492,-0.6674765655597354
1.51144134809642,-0.9270849862025409
1.8842653411278487,-0.35548784650117515
2.189740136024356,-0.2463762817470857
2.917171157849501,-2.060076036071168
1.657514474542572,-0.6194962056133649
2.0173665869202053,-1.4312221487674075
2.619566869784825,-0.7071422979331314
5.005978446458315,1.1119952784661036
2.028758187446834,-0.8968232790404007
3.474248764389373,-1.3345402154026478
1.470349522203289,-1.1456810924847547
2.5479367095070775,-0.19760660232844984
2.150312822412295,-0.18836709277358143
2.2633277259088245,-0.22861319579751282
2.935982809192709,-0.2509110503506433
2.040226198486004,-1.4442383997580286
2.107257518240886,-0.8647438163707276
3.1978715072593515,-0.5053283331258052
2.08563484856199,-1.423358016849145
4.379443115535921,-2.763930686360734
2.5745191961312424,-1.6372999005679059
1.8511030993314113,-0.4274346970473114
1.9759702490491584,-2.03754887517358
1.4616580272144666,-1.2386844797258045
2.508112157007369,-0.18623640229566707
2.2415200796392676,-0.1881008867368541
2.047969941460483,-1.313137863653859
2.938177509558077,-1.0261163011625316
2.5640772629129436,-1.6439321199100374
2.7290546175577557,-1.6504685170622415
1.7949127901077333,-0.45299040762467757
1.5354114778972279,-1.0025479900801284
2.3229632495387595,0.081247564461435
2.793247782474257,-1.5730334849697867
2.9812295601743104,-1.1757989338703299
2.5287256997808996,-1.6797508426733816
2.8664391737617625,-2.107707858511901
2.9797195659957314,-1.1865054405073514
1.574059259370404,-0.7230886548588547
2.7360813947391804,-1.5780294580632317
1.4597123138853392,-1.1109719577299295
0.3135044222178287,-0.587930273237792
3.026383542300145,-2.0300732316837165
1.9935215567042743,-1.2283457518892869
1.7616295378120213,-1.8234648929330581
2.643056423096343,-2.1781896223095036
1.5360147925985674,-0.8569702442092284
2.8937464779367805,-1.419819216071709
3.385652427541587,-1.5269011082841872
3.2733010722377043,-0.6198406446812212
2.7676747628949805,-0.7571613799622725
1.706143128613458,-0.5697116262916146
2.4550817620335383,-0.6227753302921059
2.80037173945515,-1.5553625184415971
2.380269807359995,-2.1564135691543416
1.837091150626534,-1.9089707750196558
1.624515812105015,-1.7141351572767665
2.976113898508442,-1.098054425679167
2.751476058665222,-0.2373940020561065
3.001910210942863,-2.001592898740407
2.8506049738868184,-1.4966311442957703
2.660012447684366,-2.1747918131432744
1.4816540614045597,-1.0306155532839651
1.5795604796054974,-0.6855515542889516
3.475396230877787,-1.100304459438954
2.9312463919611487,-1.068533000392479
2.011501918908261,-0.2718854909701538
2.0925608217788785,-0.8078320165577367
2.059710381215848,-1.4742034640953805
2.7210832666318088,-2.1433440682138247
2.4920901456870346,-1.639292780048739
3.1949778923852636,-1.8687935525639991
2.3011259335533527,-1.6324302009609652
2.920738932397765,-1.3696959269695834
3.6527403491657213,-0.38267822959281417
2.0885781693967798,-3.2002682333139534
2.728553544962708,-2.164634464857798
2.180760974645579,-1.5761311744133821
4.4654304693096005,1.513368902430751
1.772795591018454,-1.887331700952122
3.065222896888044,-0.39563298028280514
3.4273405705877047,-0.8131737864655044
1.9804695097273712,-1.3514560959713626
1.7145293686772956,-1.816244126099182
