x,y
-8.555039885089869,7.0646179417946255
-6.137531819141963,-6.5808170128694545
-6.321300278629548,-6.804104201863535
4.180517936687857,1.1233253144759403
4.380287484864496,0.4700267308226258
-6.822614066254186,-6.61151731441269
5.020076687234065,2.583755429224555
-5.963299516448789,-6.533621117377954
-6.655713057086609,-5.515969163302103
5.846387802736459,1.156234012953496
4.9774814983033036,1.5612927178182647
-6.9371370708830025,7.262862101684083
-2.31013792747928,8.414069251039527
-5.961310585148957,-8.450610196899124
-6.2668532860887005,-7.933525156449603
-5.666529491172087,-6.738392679636042
-3.2924509153889874,8.692224611992646
-1.9621002418827123,8.812093475764428
-1.534077889634999,8.867228746696183
4.966806209992264,1.7540691551318677
4.60519394884132,2.207384416477253
-8.434597666299402,7.299327309107787
-9.146362040821751,8.103183447768043
-10.960182655644605,6.715700928404271
4.016738309803337,1.4176925647804772
4.695603748516796,3.0673612024116803
-3.208923131045336,9.228266038932544
-3.186119623358709,9.62596241703919
-6.699733039997792,-5.488107306931347
4.90692910209736,2.862800479564169
-6.44268902140492,-5.689463318489605
-8.301437857893113,-5.37877594132046
-6.904654149896414,-6.062343294075659
-1.9872560574358524,9.311270801431508
-3.6601912004750528,9.389984146543993
-8.54476982446938,5.9669411108752985
-7.460150640955993,-6.291531188855337
4.084679309534903,3.854326753381322
-8.32712515711103,8.69718146066166
-8.794725310263557,9.018573955929456
6.521903332703135,3.3185897300957095
-7.531045194765719,-7.363995427330268
4.152272612155608,1.540611496121111
-9.17310308874255,6.919874452256707
6.488834931173447,3.0997347134884894
-6.193984409618976,5.82055258710355
-3.159840192174577,8.527160744433626
4.739211141657327,2.724556807312521
-10.713500226281756,7.43854899464612
4.5697131247694545,0.3122087504247406
-7.548699929811186,-5.840204905879871
-1.6095977476194996,9.321585649074931
5.048131591942573,0.2705860797028916
-9.61120542445962,7.730575202623238
-1.7975827449638604,7.889644036360452
-10.974001970614706,10.461271449158698
-3.571501336778855,9.487878558833502
-1.651537999850731,8.854347598234895
-3.4741210836328547,9.70033758819676
-5.207054804313566,-6.461090583909901
-7.480994835102484,-6.56032765913341
-3.170984087821138,9.866719462994546
-6.906931730661202,-7.813377552349142
-8.18242698010625,7.518259110217478
3.927033053550937,2.079599911632629
-0.36525353372742453,9.648205150516333
-7.76711936895337,-7.317567893599357
-7.362813653450644,-5.306122829985914
4.193695403013321,0.08362895299520101
-3.038957826819789,9.527553561311677
-8.251633955160736,6.8486192588761785
-2.9592630945319938,9.63713606054582
4.027090145743715,1.585468124004748
-6.951228450565334,-6.917331829785788
5.624201234704685,1.759180839715223
-9.321071278818042,6.3701943072399905
5.321770325854413,3.8198770096767656
-2.431829315405132,8.153001926870058
5.169683014143384,3.4147383045986324
-3.494923669388294,9.518332643716166
-8.123490426542554,-7.573014791071854
-2.422150554814579,8.715278777732454
-3.5768180524353443,8.871906643177027
-2.773854456290706,11.73445529478794
5.713510586087874,0.9466543845296718
-8.461227362733824,7.294260101813725
-7.437118976159104,-8.249912572855024
-5.641344119717634,-6.858838016539885
-2.7617657744459105,7.766502946233472
-2.2516472323299856,8.939840212432154
-3.490706274100701,9.476389602461593
-1.0679243339866347,7.578423977018883
5.157537856697225,1.2474258707872665
