label;x;y
1;-3.523148380141474;-4.960467178841049
3;-7.223632491748738;1.7656303402167872
7;-6.130088649659496;4.025247497759739
3;-11.209542971982096;1.9913211712479453
4;0.2305930352900671;-7.197119855944679
7;-5.648958950601159;3.9048843240172735
0;7.034549635104096;-0.054407795988958
7;-6.950368536879608;2.68405453278354
6;-7.954219490264201;7.87134800299015
4;-2.842338451661393;-10.145698306659645
3;-10.870191458955585;1.9911224355457424
1;-1.3774042976225789;-6.120018384178994
6;-8.130181766861636;8.949851891552406
7;-5.240150006521815;2.7480047914607395
0;6.732418692440768;-0.0641759359117482
0;9.501268466818324;-0.7487835268664589
7;-3.787163726068019;4.22873120975036
3;-8.178959779252542;2.120096816844583
1;-2.7430682100499872;-4.887620789782232
3;-8.725695158877171;2.0316623207978743
1;-0.7637831838604976;-3.231088778333669
6;-9.228937904845958;9.77105274881184
1;-4.575427711202975;-5.421579011998204
4;-1.5431546799474336;-8.19363195923157
6;-8.79969636563307;8.792464456845131
3;-10.599444888083324;2.522158043833095
7;-5.8672791940957625;2.25045725678541
4;-1.6522767087208745;-8.173337277492971
4;-1.3622361858921368;-7.23981670938559
6;-6.757925456455558;9.510684760508362
5;5.171989151633002;-7.0736845990819335
3;-9.620411872049338;2.0317345830890354
0;7.9356943837105085;-0.5659030317370958
6;-7.596134501336653;9.228617815991075
3;-10.194763586622704;3.286111421277359
6;-7.772507781535689;10.24354172758298
2;-7.892315357389748;-0.8433634870082813
3;-10.461476415929166;0.6831539658399575
1;-2.792813507261895;-6.006897276773628
2;-6.85565234274626;-0.2513922382071969
7;-4.305582695481148;3.1092914909673404
6;-6.362103128020566;8.53352843153037
2;-5.699002243466657;-1.0436254270766403
1;-0.3062741790403187;-7.166546835096348
3;-11.409540791677063;2.8165786511789204
7;-6.347689467421177;4.57870382039104
7;-6.043087509241565;3.477299633220854
1;-2.983078168816685;-4.77575877069931
4;-2.1509287138781668;-8.926436007071189
4;-3.4184947336041174;-8.385493374057962
3;-10.756988324758412;2.0303675217171526
6;-6.786875866399932;10.10080601793598
7;-5.010012453093368;3.818393347479197
6;-8.581574496277572;9.857887840401276
5;5.261450926246091;-9.683116267456269
0;7.296116366473679;0.5835855129044425
6;-8.525560234817014;6.966928537116588
3;-8.759739154356103;-0.0966359932185574
